combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
6.0,127.35,6.0,6.0,1.0,11300.0,2632.0,300.0,Compound 7897496868818629875,0.0,20.0,99000.0,2632.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.9322952512044047e-05,Compound 7897496868818629875
6.0,0.1,6.0,6.0,1.0,2.4e-13,125000.0,300.0,Compound -8481491603717773438,0.0,20.0,1e-10,125000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -8481491603717773438
6.0,127.35,6.0,6.0,1.0,11300.0,2632.0,300.0,Compound 7897496868818629875,0.0,20.0,99000.0,2632.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.00018654950359234043,Compound 7897496868818629875
6.0,0.1,6.0,6.0,1.0,2.4e-13,125000.0,300.0,Compound -8481491603717773438,0.0,20.0,1e-10,125000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -8481491603717773438
6.0,0.1,6.0,6.0,1.0,2.4e-13,125000.0,300.0,Compound -8481491603717773438,0.0,20.0,1e-10,125000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -8481491603717773438
6.0,0.1,6.0,6.0,1.0,2.4e-13,125000.0,300.0,Compound -8481491603717773438,0.0,20.0,1e-10,125000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8481491603717773438
6.0,0.1,6.0,6.0,1.0,2.4e-13,125000.0,300.0,Compound -8481491603717773438,0.0,20.0,1e-10,125000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -8481491603717773438
6.0,0.23,6.0,6.0,1.0,-6.27e-08,-47881.12,300.0,Compound 8233491203465517384,0.0,20.0,1e-05,-47881.1193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 8233491203465517384
6.0,0.1,6.0,6.0,1.0,2.4e-13,125000.0,300.0,Compound -8481491603717773438,0.0,20.0,1e-10,125000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -8481491603717773438
6.0,0.23,6.0,6.0,1.0,-6.27e-08,-47881.12,300.0,Compound 8233491203465517384,0.0,20.0,1e-05,-47881.1193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 8233491203465517384
6.0,0.23,6.0,6.0,1.0,-6.27e-08,-47881.12,300.0,Compound 8233491203465517384,0.0,20.0,1e-05,-47881.1193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8233491203465517384
6.0,0.23,6.0,6.0,1.0,-6.27e-08,-47881.12,300.0,Compound 8233491203465517384,0.0,20.0,1e-05,-47881.1193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 8233491203465517384
6.0,0.23,6.0,6.0,1.0,-6.27e-08,-47881.12,300.0,Compound 8233491203465517384,0.0,20.0,1e-05,-47881.1193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 8233491203465517384
6.0,0.23,6.0,6.0,1.0,-6.27e-08,-47881.12,300.0,Compound 8233491203465517384,0.0,20.0,1e-05,-47881.1193,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 8233491203465517384
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -3990097836643672231
6.0,0.1,6.0,6.0,1.0,-8.79e-14,-341292.23,300.0,Compound 8608356359939549329,0.0,20.0,1e-10,-341292.2313,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 8608356359939549329
6.0,0.1,6.0,6.0,1.0,-8.79e-14,-341292.23,300.0,Compound 8608356359939549329,0.0,20.0,1e-10,-341292.2313,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 8608356359939549329
6.0,0.1,6.0,6.0,1.0,-8.79e-14,-341292.23,300.0,Compound 8608356359939549329,0.0,20.0,1e-10,-341292.2313,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8608356359939549329
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -3990097836643672231
6.0,0.1,6.0,6.0,1.0,-8.79e-14,-341292.23,300.0,Compound 8608356359939549329,0.0,20.0,1e-10,-341292.2313,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 8608356359939549329
6.0,0.1,6.0,6.0,1.0,-8.79e-14,-341292.23,300.0,Compound 8608356359939549329,0.0,20.0,1e-10,-341292.2313,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 8608356359939549329
6.0,0.1,6.0,6.0,1.0,-8.79e-14,-341292.23,300.0,Compound 8608356359939549329,0.0,20.0,1e-10,-341292.2313,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 8608356359939549329
6.0,1.8,6.0,6.0,0.767,8.17e-09,7713.0,300.0,Compound 4229996151138321339,0.0,20.0,2.1e-07,7713.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 4229996151138321339
6.0,1.8,6.0,6.0,0.767,8.17e-09,7713.0,300.0,Compound 4229996151138321339,0.0,20.0,2.1e-07,7713.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4229996151138321339
6.0,1.8,6.0,6.0,0.767,8.17e-09,7713.0,300.0,Compound 4229996151138321339,0.0,20.0,2.1e-07,7713.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 4229996151138321339
6.0,1.8,6.0,6.0,0.767,8.17e-09,7713.0,300.0,Compound 4229996151138321339,0.0,20.0,2.1e-07,7713.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 4229996151138321339
6.0,1.8,6.0,6.0,0.767,8.17e-09,7713.0,300.0,Compound 4229996151138321339,0.0,20.0,2.1e-07,7713.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 4229996151138321339
6.0,1.8,6.0,6.0,0.767,8.17e-09,7713.0,300.0,Compound 4229996151138321339,0.0,20.0,2.1e-07,7713.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 4229996151138321339
6.0,60.0,6.0,6.0,0.86,0.347,316.0,300.0,Compound -5267774342773488126,0.0,20.0,0.36,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -5267774342773488126
6.0,50.0,6.0,6.0,1.0,0.013,30.0,300.0,Compound -3960575231622038417,0.0,20.0,0.0013,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.383270058203464,Compound -3960575231622038417
6.0,60.0,6.0,6.0,0.86,0.347,316.0,300.0,Compound -5267774342773488126,0.0,20.0,0.36,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.921621347912877e-09,Compound -5267774342773488126
6.0,60.0,6.0,6.0,0.86,0.347,316.0,300.0,Compound -5267774342773488126,0.0,20.0,0.36,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.0160763260039566e-11,Compound -5267774342773488126
6.0,50.0,6.0,6.0,1.0,0.013,30.0,300.0,Compound -3960575231622038417,0.0,20.0,0.0013,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,2.5905573605706573,Compound -3960575231622038417
6.0,50.0,6.0,6.0,1.0,0.013,30.0,300.0,Compound -3960575231622038417,0.0,20.0,0.0013,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.2917847836157113,Compound -3960575231622038417
6.0,60.0,6.0,6.0,0.86,0.347,316.0,300.0,Compound -5267774342773488126,0.0,20.0,0.36,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,9.164590625898993e-10,Compound -5267774342773488126
6.0,50.0,6.0,6.0,1.0,0.013,30.0,300.0,Compound -3960575231622038417,0.0,20.0,0.0013,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.953839023691684,Compound -3960575231622038417
6.0,60.0,6.0,6.0,0.86,0.347,316.0,300.0,Compound -5267774342773488126,0.0,20.0,0.36,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -5267774342773488126
6.0,60.0,6.0,6.0,0.86,0.347,316.0,300.0,Compound -5267774342773488126,0.0,20.0,0.36,316.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.633477605077247e-11,Compound -5267774342773488126
6.0,50.0,6.0,6.0,1.0,0.013,30.0,300.0,Compound -3960575231622038417,0.0,20.0,0.0013,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.0612484289903645,Compound -3960575231622038417
6.0,50.0,6.0,6.0,1.0,0.013,30.0,300.0,Compound -3960575231622038417,0.0,20.0,0.0013,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.9427985026285823,Compound -3960575231622038417
6.0,181.0,6.0,6.0,1.0,0.000577,188596.21,300.0,Compound 672491987958512846,0.0,20.0,0.36,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 672491987958512846
6.0,181.0,6.0,6.0,1.0,0.000577,188596.21,300.0,Compound 672491987958512846,0.0,20.0,0.36,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 672491987958512846
6.0,181.0,6.0,6.0,1.0,0.000577,188596.21,300.0,Compound 672491987958512846,0.0,20.0,0.36,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 672491987958512846
6.0,181.0,6.0,6.0,1.0,0.000577,188596.21,300.0,Compound 672491987958512846,0.0,20.0,0.36,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 672491987958512846
6.0,181.0,6.0,6.0,1.0,0.000577,188596.21,300.0,Compound 672491987958512846,0.0,20.0,0.36,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 672491987958512846
6.0,181.0,6.0,6.0,1.0,0.000577,188596.21,300.0,Compound 672491987958512846,0.0,20.0,0.36,188596.212,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 672491987958512846
6.0,536.78,6.0,6.0,1.0,1700.0,156660.28,300.0,Compound 3984451985435062091,0.0,20.0,890000.0,156660.2809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.3358748684791096e-07,Compound 3984451985435062091
6.0,536.78,6.0,6.0,1.0,1700.0,156660.28,300.0,Compound 3984451985435062091,0.0,20.0,890000.0,156660.2809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,4.7660275456872465e-09,Compound 3984451985435062091
6.0,536.78,6.0,6.0,1.0,1700.0,156660.28,300.0,Compound 3984451985435062091,0.0,20.0,890000.0,156660.2809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,7.756610789699873e-08,Compound 3984451985435062091
6.0,536.78,6.0,6.0,1.0,1700.0,156660.28,300.0,Compound 3984451985435062091,0.0,20.0,890000.0,156660.2809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.0900174942360332e-07,Compound 3984451985435062091
6.0,15.63,6.0,6.0,1.0,1.46e-07,104466.96,300.0,Compound -3257270202361498787,0.0,20.0,5.1e-05,104466.9581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -3257270202361498787
6.0,536.78,6.0,6.0,1.0,1700.0,156660.28,300.0,Compound 3984451985435062091,0.0,20.0,890000.0,156660.2809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.4396281821013166e-08,Compound 3984451985435062091
6.0,15.63,6.0,6.0,1.0,1.46e-07,104466.96,300.0,Compound -3257270202361498787,0.0,20.0,5.1e-05,104466.9581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3257270202361498787
6.0,15.63,6.0,6.0,1.0,1.46e-07,104466.96,300.0,Compound -3257270202361498787,0.0,20.0,5.1e-05,104466.9581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -3257270202361498787
6.0,536.78,6.0,6.0,1.0,1700.0,156660.28,300.0,Compound 3984451985435062091,0.0,20.0,890000.0,156660.2809,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.300896168501539e-13,Compound 3984451985435062091
6.0,15.63,6.0,6.0,1.0,1.46e-07,104466.96,300.0,Compound -3257270202361498787,0.0,20.0,5.1e-05,104466.9581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -3257270202361498787
6.0,15.63,6.0,6.0,1.0,1.46e-07,104466.96,300.0,Compound -3257270202361498787,0.0,20.0,5.1e-05,104466.9581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -3257270202361498787
6.0,15.63,6.0,6.0,1.0,1.46e-07,104466.96,300.0,Compound -3257270202361498787,0.0,20.0,5.1e-05,104466.9581,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -3257270202361498787
6.0,1.5,6.0,6.0,1.0,175.0,503675.35,300.0,Compound 7521145789062908017,0.0,20.0,290000.0,503675.346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 7521145789062908017
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound 2114569502597904464,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.5965609010040192,Compound 2114569502597904464
6.0,1.5,6.0,6.0,1.0,175.0,503675.35,300.0,Compound 7521145789062908017,0.0,20.0,290000.0,503675.346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7521145789062908017
6.0,1.5,6.0,6.0,1.0,175.0,503675.35,300.0,Compound 7521145789062908017,0.0,20.0,290000.0,503675.346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 7521145789062908017
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound 2114569502597904464,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.10200126583812757,Compound 2114569502597904464
6.0,1.5,6.0,6.0,1.0,175.0,503675.35,300.0,Compound 7521145789062908017,0.0,20.0,290000.0,503675.346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 7521145789062908017
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound 2114569502597904464,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.24092253234772898,Compound 2114569502597904464
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound 2114569502597904464,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.1561556399863466,Compound 2114569502597904464
6.0,1.5,6.0,6.0,1.0,175.0,503675.35,300.0,Compound 7521145789062908017,0.0,20.0,290000.0,503675.346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 7521145789062908017
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound 2114569502597904464,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.07026104210253502,Compound 2114569502597904464
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound -6444529576780391078,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.4711036305291636e-07,Compound -6444529576780391078
6.0,1.5,6.0,6.0,1.0,175.0,503675.35,300.0,Compound 7521145789062908017,0.0,20.0,290000.0,503675.346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 7521145789062908017
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound 2114569502597904464,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.015482588133194617,Compound 2114569502597904464
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound -6444529576780391078,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.6362065686332867e-07,Compound -6444529576780391078
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound -6444529576780391078,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.203321560561515e-10,Compound -6444529576780391078
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound -6444529576780391078,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,4.800341293360721e-06,Compound -6444529576780391078
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound -6444529576780391078,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,6.404230535293724e-07,Compound -6444529576780391078
6.0,1.04,6.0,6.0,1.0,0.0865,24.0,300.0,Compound -2354864397802842283,0.0,20.0,0.0069,24.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0006096687808039472,Compound -2354864397802842283
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound -6444529576780391078,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,6.233678647490337e-08,Compound -6444529576780391078
6.0,1.04,6.0,6.0,1.0,0.0865,24.0,300.0,Compound -2354864397802842283,0.0,20.0,0.0069,24.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,6.968165518150853e-10,Compound -2354864397802842283
6.0,1.04,6.0,6.0,1.0,0.0865,24.0,300.0,Compound -2354864397802842283,0.0,20.0,0.0069,24.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,3.0913875541154743e-07,Compound -2354864397802842283
6.0,1.04,6.0,6.0,1.0,0.0865,24.0,300.0,Compound -2354864397802842283,0.0,20.0,0.0069,24.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.4095071348456307e-06,Compound -2354864397802842283
6.0,1.04,6.0,6.0,1.0,0.0865,24.0,300.0,Compound -2354864397802842283,0.0,20.0,0.0069,24.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.0207875562378188e-12,Compound -2354864397802842283
6.0,234.07,6.0,6.0,0.81,0.00135,2002.0,300.0,Compound -844816543006623646,0.0,20.0,0.009,2002.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -844816543006623646
6.0,1.04,6.0,6.0,1.0,0.0865,24.0,300.0,Compound -2354864397802842283,0.0,20.0,0.0069,24.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.228984121351494e-11,Compound -2354864397802842283
6.0,234.07,6.0,6.0,0.81,0.00135,2002.0,300.0,Compound -844816543006623646,0.0,20.0,0.009,2002.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -844816543006623646
6.0,234.07,6.0,6.0,0.81,0.00135,2002.0,300.0,Compound -844816543006623646,0.0,20.0,0.009,2002.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -844816543006623646
6.0,234.07,6.0,6.0,0.81,0.00135,2002.0,300.0,Compound -844816543006623646,0.0,20.0,0.009,2002.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -844816543006623646
6.0,55.5,6.0,6.0,0.852,-1.29e-12,-600848.21,300.0,Compound 2222006342585662930,0.0,20.0,2.6e-09,-600848.2149,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound 2222006342585662930
6.0,234.07,6.0,6.0,0.81,0.00135,2002.0,300.0,Compound -844816543006623646,0.0,20.0,0.009,2002.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -844816543006623646
6.0,55.5,6.0,6.0,0.852,-1.29e-12,-600848.21,300.0,Compound 2222006342585662930,0.0,20.0,2.6e-09,-600848.2149,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 2222006342585662930
6.0,234.07,6.0,6.0,0.81,0.00135,2002.0,300.0,Compound -844816543006623646,0.0,20.0,0.009,2002.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -844816543006623646
6.0,55.5,6.0,6.0,0.852,-1.29e-12,-600848.21,300.0,Compound 2222006342585662930,0.0,20.0,2.6e-09,-600848.2149,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2222006342585662930
6.0,55.5,6.0,6.0,0.852,-1.29e-12,-600848.21,300.0,Compound 2222006342585662930,0.0,20.0,2.6e-09,-600848.2149,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 2222006342585662930
6.0,55.5,6.0,6.0,0.852,-1.29e-12,-600848.21,300.0,Compound 2222006342585662930,0.0,20.0,2.6e-09,-600848.2149,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 2222006342585662930
6.0,55.5,6.0,6.0,0.852,-1.29e-12,-600848.21,300.0,Compound 2222006342585662930,0.0,20.0,2.6e-09,-600848.2149,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 2222006342585662930
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -3990097836643672231
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -3990097836643672231,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -3990097836643672231
6.0,143.0,6.0,6.0,0.94,1.9e-05,284.0,300.0,Compound -3520726402863801369,0.0,20.0,1.8e-05,284.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.5256619331354775,Compound -3520726402863801369
6.0,143.0,6.0,6.0,0.94,1.9e-05,284.0,300.0,Compound -3520726402863801369,0.0,20.0,1.8e-05,284.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1327284002440106,Compound -3520726402863801369
6.0,37.58,6.0,6.0,1.0,243000.0,43809.85,300.0,Compound -7178718589772964478,0.0,20.0,36000000.0,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,2.9296833838659976e-06,Compound -7178718589772964478
6.0,37.58,6.0,6.0,1.0,243000.0,43809.85,300.0,Compound -7178718589772964478,0.0,20.0,36000000.0,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.9921896024125035e-06,Compound -7178718589772964478
6.0,143.0,6.0,6.0,0.94,1.9e-05,284.0,300.0,Compound -3520726402863801369,0.0,20.0,1.8e-05,284.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.5192981572232616,Compound -3520726402863801369
6.0,37.58,6.0,6.0,1.0,243000.0,43809.85,300.0,Compound -7178718589772964478,0.0,20.0,36000000.0,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.2105897184937925e-07,Compound -7178718589772964478
6.0,37.58,6.0,6.0,1.0,243000.0,43809.85,300.0,Compound -7178718589772964478,0.0,20.0,36000000.0,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.658114648939261e-06,Compound -7178718589772964478
6.0,143.0,6.0,6.0,0.94,1.9e-05,284.0,300.0,Compound -3520726402863801369,0.0,20.0,1.8e-05,284.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.49159580292182403,Compound -3520726402863801369
6.0,143.0,6.0,6.0,0.94,1.9e-05,284.0,300.0,Compound -3520726402863801369,0.0,20.0,1.8e-05,284.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.4756343350130534,Compound -3520726402863801369
6.0,37.58,6.0,6.0,1.0,243000.0,43809.85,300.0,Compound -7178718589772964478,0.0,20.0,36000000.0,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.301356670103826e-07,Compound -7178718589772964478
6.0,37.58,6.0,6.0,1.0,243000.0,43809.85,300.0,Compound -7178718589772964478,0.0,20.0,36000000.0,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.5669108504737877e-06,Compound -7178718589772964478
6.0,0.2,6.0,6.0,1.0,0.0153,1000.0,300.0,Compound 1398213581705527960,0.0,20.0,0.051,1000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0,Compound 1398213581705527960
6.0,0.2,6.0,6.0,1.0,0.0153,1000.0,300.0,Compound 1398213581705527960,0.0,20.0,0.051,1000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0,Compound 1398213581705527960
